,Location Code,Plant Number,Installed Component,Installed Modifier,EGI FP,EGI PI,Equipment Number,Script ID,Script Description,Attribute ID,Script Item Number,Questions,Response Description,Response Score,Document Link,Inspection Date,Script Activity ID,Script Result ID,Work Order Number,Site GPS,INSI Script Item Number,Response,Site,Work Group,Zone,Asset Owner Code,Actioned Date,Result Text,Script Version Number,Inspection Act History ID,Document Number
,SUND4,SUND4X803,DIS,,P4I,P4IE05,000000382096,RVIDISAA,DISC S/S VISUAL INSPECTION,VICIVGA09,26,Do any of the earthing connections need reporting,NO,0,,2022-08-03 00:00:00,S-0663495,SRR-10359197,05264279,LU4,26,F311,SUND,TCNWANG,TCN,TA,,,1,699743,
,SUND4,SUND4X803,DIS,,P4I,P4IE05,000000382096,RVIDISAA,DISC S/S VISUAL INSPECTION,VICIVGA12,31,Does the asset body need reporting,NO,0,,2022-08-03 00:00:00,S-0663495,SRR-10359198,05264279,LU4,31,F311,SUND,TCNWANG,TCN,TA,,,1,699743,
,SUND4,SUND4X803,DIS,,P4I,P4IE05,000000382096,RVIDISAA,DISC S/S VISUAL INSPECTION,VICIVGA12,45,Does the asset body need reporting,YES,1,,2022-08-03 00:00:00,S-0663495,SRR-10359199,05264279,LU4,45,F312,SUND,TCNWANG,TCN,TA,,,1,699743,
,SUND4,SUND4X803,DIS,,P4I,P4IE05,000000382096,RVIDISAA,DISC S/S VISUAL INSPECTION,VILK01,51,"Report any signs of leakage on the asset, or associated pipework and connections",NO LEAKAGE,0,,2022-08-03 00:00:00,S-0663495,SRR-10359200,05264279,LU4,51,$F541,SUND,TCNWANG,TCN,TA,,,1,699743,
,SUND4,SUND4X803,DIS,,P4I,P4IE05,000000382096,RVIDISAA,DISC S/S VISUAL INSPECTION,VIANC06,22,Rate condition of weather seals,INTACT & SECURE,0,,2022-08-03 00:00:00,S-0663495,SRR-10359201,05264279,LU4,22,$F511,SUND,TCNWANG,TCN,TA,,,1,699743,
,SUND4,SUND4X803,DIS,,P4I,P4IE05,000000382096,RVIDISAA,DISC S/S VISUAL INSPECTION,VIANC07,24,Add details for another weather seal?,NO,0,,2022-08-03 00:00:00,S-0663495,SRR-10359202,05264279,LU4,24,F311,SUND,TCNWANG,TCN,TA,,,1,699743,
,SUND4,SUND4X803,DIS,,P4I,P4IE05,000000382096,RVIDISAA,DISC S/S VISUAL INSPECTION,VIMB201,46,Rate the level of corrosion on the main body of the asset,G2-COATING INTACT (<1%)/VERY LIGHT CORROSION,20,,2022-08-03 00:00:00,S-0663495,SRR-10359203,05264279,LU4,46,F482,SUND,TCNWANG,TCN,TA,,,1,699743,
,SUND4,SUND4X803,DIS,,P4I,P4IE05,000000382096,RVIDISAA,DISC S/S VISUAL INSPECTION,VIMB203,48,Rate the level of damage on the main body of the asset,"NO SIGNIFICANT DEFECT, AS GOOD AS NEW",0,,2022-08-03 00:00:00,S-0663495,SRR-10359204,05264279,LU4,48,$F491,SUND,TCNWANG,TCN,TA,,,1,699743,
,SUND4,SUND4X80CT,CT ,Y,P4C,P4CA04,000000484253,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-03 00:00:00,S-0663499,SRR-10359219,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,699748,
,SUND4,SUND4X80CT,CT ,Y,P4C,P4CA04,000000484253,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-03 00:00:00,S-0663499,SRR-10359220,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,699748,
,SUND4,SUND4X80CT,CT ,Y,P4C,P4CA04,000000484253,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,NO,0,,2022-08-03 00:00:00,S-0663499,SRR-10359221,05264279,LU4,4,F311,SUND,TCNWANG,TCN,TA,,,1,699748,
,SUND4,SUND4X80CT,CT ,Y,P4C,P4CA04,000000484253,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X80CT/SUND4X80CT_20220803_132051_SRR-10359222_5.0_1.JPG,2022-08-03 00:00:00,S-0663499,SRR-10359222,05264279,LU4,5,34891,SUND,TCNWANG,TCN,TA,,,1,699748,34891
,SUND4,SUND4X80CT,CT ,R,P4C,P4CA04,000000484254,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-03 00:00:00,S-0663502,SRR-10359260,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,699745,
,SUND4,SUND4X80CT,CT ,R,P4C,P4CA04,000000484254,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-03 00:00:00,S-0663502,SRR-10359261,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,699745,
,SUND4,SUND4X80CT,CT ,R,P4C,P4CA04,000000484254,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,NO,0,,2022-08-03 00:00:00,S-0663502,SRR-10359262,05264279,LU4,4,F311,SUND,TCNWANG,TCN,TA,,,1,699745,
,SUND4,SUND4X80CT,CT ,R,P4C,P4CA04,000000484254,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X80CT/SUND4X80CT_20220803_132123_SRR-10359263_5.0_1.JPG,2022-08-03 00:00:00,S-0663502,SRR-10359263,05264279,LU4,5,34890,SUND,TCNWANG,TCN,TA,,,1,699745,34890
,SUND4,SUND4X80CT,CT ,B,P4C,P4CA04,000000484255,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-03 00:00:00,S-0663504,SRR-10359272,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,699753,
,SUND4,SUND4X80CT,CT ,B,P4C,P4CA04,000000484255,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-03 00:00:00,S-0663504,SRR-10359273,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,699753,
,SUND4,SUND4X80CT,CT ,B,P4C,P4CA04,000000484255,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,NO,0,,2022-08-03 00:00:00,S-0663504,SRR-10359274,05264279,LU4,4,F311,SUND,TCNWANG,TCN,TA,,,1,699753,
,SUND4,SUND4X80CT,CT ,B,P4C,P4CA04,000000484255,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X80CT/SUND4X80CT_20220803_132147_SRR-10359275_5.0_1.JPG,2022-08-03 00:00:00,S-0663504,SRR-10359275,05264279,LU4,5,34892,SUND,TCNWANG,TCN,TA,,,1,699753,34892
,SUND4X80BI,SUND4X80BI,PI,,,P4BZ01,000000077003,RVISPIAA,POST INS S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-03 00:00:00,S-0663505,SRR-10359276,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,699751,
,SUND4X80BI,SUND4X80BI,PI,,,P4BZ01,000000077003,RVISPIAA,POST INS S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-03 00:00:00,S-0663505,SRR-10359277,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,699751,
,SUND4X80BI,SUND4X80BI,PI,,,P4BZ01,000000077003,RVISPIAA,POST INS S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,NO,0,,2022-08-03 00:00:00,S-0663505,SRR-10359278,05264279,LU4,4,F311,SUND,TCNWANG,TCN,TA,,,1,699751,
,SUND4,SUND45K02,ABC,,P8A,P8AB06,000000405232,RVIABCBAA,ABCB S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-03 00:00:00,S-0663506,SRR-10359279,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,699759,
,SUND4,SUND45K02,ABC,,P8A,P8AB06,000000405232,RVIABCBAA,ABCB S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-03 00:00:00,S-0663506,SRR-10359280,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,699759,
,SUND4,SUND45K02,ABC,,P8A,P8AB06,000000405232,RVIABCBAA,ABCB S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,NO,0,,2022-08-03 00:00:00,S-0663506,SRR-10359281,05264279,LU4,4,F311,SUND,TCNWANG,TCN,TA,,,1,699759,
,SUND4,SUND45K02,ABC,,P8A,P8AB06,000000405232,RVIABCBAA,ABCB S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND45K02/SUND45K02_20220803_132233_SRR-10359282_5.0_1.JPG,2022-08-03 00:00:00,S-0663506,SRR-10359282,05264279,LU4,5,34894,SUND,TCNWANG,TCN,TA,,,1,699759,34894
,SUND4,SUND45K02,ABC,,P8A,P8AB06,000000405232,RVIABCBAA,ABCB S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND45K02/SUND45K02_20220803_132233_SRR-10359282_5.0_2.JPG,2022-08-03 00:00:00,S-0663506,SRR-10359282,05264279,LU4,5,34895,SUND,TCNWANG,TCN,TA,,,1,699759,34895
,SUND4,SUND45K02,ABC,,P8A,P8AB06,000000405232,RVIABCBAA,ABCB S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND45K02/SUND45K02_20220803_132233_SRR-10359282_5.0_3.JPG,2022-08-03 00:00:00,S-0663506,SRR-10359282,05264279,LU4,5,34896,SUND,TCNWANG,TCN,TA,,,1,699759,34896
,SUND4,SUND45K02,ABC,,P8A,P8AB06,000000405232,RVIABCBAA,ABCB S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND45K02/SUND45K02_20220803_132233_SRR-10359282_5.0_4.JPG,2022-08-03 00:00:00,S-0663506,SRR-10359282,05264279,LU4,5,34897,SUND,TCNWANG,TCN,TA,,,1,699759,34897
,SUND4,SUND4X801A,ESW,,P4E,P4EE01,000000382094,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-03 00:00:00,S-0663511,SRR-10359303,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,699758,
,SUND4,SUND4X801A,ESW,,P4E,P4EE01,000000382094,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-03 00:00:00,S-0663511,SRR-10359304,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,699758,
,SUND4,SUND4X801A,ESW,,P4E,P4EE01,000000382094,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,YES,1,,2022-08-03 00:00:00,S-0663511,SRR-10359305,05264279,LU4,4,F312,SUND,TCNWANG,TCN,TA,,,1,699758,
,SUND4,SUND4X801A,ESW,,P4E,P4EE01,000000382094,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN07,56,What is the earth switch type?,INTEGRATED,,,2022-08-03 00:00:00,S-0663511,SRR-10359306,05264279,LU4,56,$F621,SUND,TCNWANG,TCN,TA,,,1,699758,
,SUND4,SUND4X801A,ESW,,P4E,P4EE01,000000382094,RVIESAA,ESW S/S VISUAL INSPECTION,VIANC01,16,Are the asset ancillaries available?,YES,1,,2022-08-03 00:00:00,S-0663511,SRR-10359307,05264279,LU4,16,F312,SUND,TCNWANG,TCN,TA,,,1,699758,
,SUND4,SUND4X801A,ESW,,P4E,P4EE01,000000382094,RVIESAA,ESW S/S VISUAL INSPECTION,VIANC02,17,"Rate the level of corrosion on the Mechanism Boxes, Marshalling Kiosks and Covers",G2-COATING INTACT (<1%)/VERY LIGHT CORROSION,20,,2022-08-03 00:00:00,S-0663511,SRR-10359308,05264279,LU4,17,F482,SUND,TCNWANG,TCN,TA,,,1,699758,
,SUND4,SUND4X801A,ESW,,P4E,P4EE01,000000382094,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN05,18,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X801A/SUND4X801A_20220803_132320_SRR-10359309_10.0_1.JPG,2022-08-03 00:00:00,S-0663511,SRR-10359309,05264279,LU4,18,34893,SUND,TCNWANG,TCN,TA,,,1,699758,34893
,SUND4,SUND4X801A,ESW,,P4E,P4EE01,000000382094,RVIESAA,ESW S/S VISUAL INSPECTION,VIANC04,19,Add details for another ancillary,NO,0,,2022-08-03 00:00:00,S-0663511,SRR-10359310,05264279,LU4,19,F311,SUND,TCNWANG,TCN,TA,,,1,699758,
,SUND4,SUND4X801A,ESW,,P4E,P4EE01,000000382094,RVIESAA,ESW S/S VISUAL INSPECTION,VICIVGA12,45,Does the asset body need reporting,YES,1,,2022-08-03 00:00:00,S-0663511,SRR-10359311,05264279,LU4,45,F312,SUND,TCNWANG,TCN,TA,,,1,699758,
,SUND4,SUND4X801A,ESW,,P4E,P4EE01,000000382094,RVIESAA,ESW S/S VISUAL INSPECTION,VIMB201,46,Rate the level of corrosion on the main body of the asset,G2-COATING INTACT (<1%)/VERY LIGHT CORROSION,20,,2022-08-03 00:00:00,S-0663511,SRR-10359312,05264279,LU4,46,F482,SUND,TCNWANG,TCN,TA,,,1,699758,
,SUND4,SUND4X801A,ESW,,P4E,P4EE01,000000382094,RVIESAA,ESW S/S VISUAL INSPECTION,VIMB203,48,Rate the level of damage on the main body of the asset,"NO SIGNIFICANT DEFECT, AS GOOD AS NEW",0,,2022-08-03 00:00:00,S-0663511,SRR-10359313,05264279,LU4,48,$F491,SUND,TCNWANG,TCN,TA,,,1,699758,
,SUND4,SUND4X80VT,VT ,B,P4V,P4VG16,000000480727,RVIVTAA,VT S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-03 00:00:00,S-0663513,SRR-10359315,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,699761,
,SUND4,SUND4X80VT,VT ,B,P4V,P4VG16,000000480727,RVIVTAA,VT S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-03 00:00:00,S-0663513,SRR-10359316,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,699761,
,SUND4,SUND4X80VT,VT ,B,P4V,P4VG16,000000480727,RVIVTAA,VT S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,YES,1,,2022-08-03 00:00:00,S-0663513,SRR-10359317,05264279,LU4,4,F312,SUND,TCNWANG,TCN,TA,,,1,699761,
,SUND4,SUND4X80VT,VT ,B,P4V,P4VG16,000000480727,RVIVTAA,VT S/S VISUAL INSPECTION,VICIVCN01,7,Rate condition of the foundation / base,SUPERFICIAL/MINOR DETERIORATION,40,,2022-08-03 00:00:00,S-0663513,SRR-10359318,05264279,LU4,7,$F492,SUND,TCNWANG,TCN,TA,,,1,699761,
,SUND4,SUND4X80VT,VT ,B,P4V,P4VG16,000000480727,RVIVTAA,VT S/S VISUAL INSPECTION,VIGEN05,8,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X80VT/SUND4X80VT_20220803_132504_SRR-10359319_8.0_1.JPG,2022-08-03 00:00:00,S-0663513,SRR-10359319,05264279,LU4,8,34900,SUND,TCNWANG,TCN,TA,,,1,699761,34900
,SUND4,SUND4X80VT,VT ,B,P4V,P4VG16,000000480727,RVIVTAA,VT S/S VISUAL INSPECTION,VIGEN06,10,Is the asset support structure steel or concrete?,STEEL,,,2022-08-03 00:00:00,S-0663513,SRR-10359320,05264279,LU4,10,$F552,SUND,TCNWANG,TCN,TA,,,1,699761,
,SUND4,SUND4X80VT,VT ,B,P4V,P4VG16,000000480727,RVIVTAA,VT S/S VISUAL INSPECTION,VICIVMT01,13,Rate corrosion on the steel asset support structure,G2-COATING INTACT (<1%)/VERY LIGHT CORROSION,20,,2022-08-03 00:00:00,S-0663513,SRR-10359321,05264279,LU4,13,F482,SUND,TCNWANG,TCN,TA,,,1,699761,
,SUND4,SUND4X80VT,VT ,B,P4V,P4VG16,000000480727,RVIVTAA,VT S/S VISUAL INSPECTION,VIGEN05,14,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X80VT/SUND4X80VT_20220803_132504_SRR-10359322_14.0_1.JPG,2022-08-03 00:00:00,S-0663513,SRR-10359322,05264279,LU4,14,34901,SUND,TCNWANG,TCN,TA,,,1,699761,34901
,SUND4,SUND4X80VT,VT ,B,P4V,P4VG16,000000480727,RVIVTAA,VT S/S VISUAL INSPECTION,VIANC01,16,Are the asset ancillaries available?,NO,0,,2022-08-03 00:00:00,S-0663513,SRR-10359323,05264279,LU4,16,F311,SUND,TCNWANG,TCN,TA,,,1,699761,
,SUND4,SUND4X80VT,VT ,B,P4V,P4VG16,000000480727,RVIVTAA,VT S/S VISUAL INSPECTION,VIANC05,21,Access available for weather sealing?,NO,0,,2022-08-03 00:00:00,S-0663513,SRR-10359324,05264279,LU4,21,F311,SUND,TCNWANG,TCN,TA,,,1,699761,
,SUND4,SUND4X80VT,VT ,B,P4V,P4VG16,000000480727,RVIVTAA,VT S/S VISUAL INSPECTION,VICIVGA09,26,Do any of the earthing connections need reporting,NO,0,,2022-08-03 00:00:00,S-0663513,SRR-10359325,05264279,LU4,26,F311,SUND,TCNWANG,TCN,TA,,,1,699761,
,SUND4,SUND4X80VT,VT ,B,P4V,P4VG16,000000480727,RVIVTAA,VT S/S VISUAL INSPECTION,VICIVGA12,31,Does the asset body need reporting,NO,0,,2022-08-03 00:00:00,S-0663513,SRR-10359326,05264279,LU4,31,F311,SUND,TCNWANG,TCN,TA,,,1,699761,
,SUND4,SUND4X80VT,VT ,B,P4V,P4VG16,000000480727,RVIVTAA,VT S/S VISUAL INSPECTION,VICIVGA12,45,Does the asset body need reporting,NO,0,,2022-08-03 00:00:00,S-0663513,SRR-10359327,05264279,LU4,45,F311,SUND,TCNWANG,TCN,TA,,,1,699761,
,SUND4,SUND4X80VT,VT ,B,P4V,P4VG16,000000480727,RVIVTAA,VT S/S VISUAL INSPECTION,VILK01,51,"Report any signs of leakage on the asset, or associated pipework and connections",NO LEAKAGE,0,,2022-08-03 00:00:00,S-0663513,SRR-10359328,05264279,LU4,51,$F541,SUND,TCNWANG,TCN,TA,,,1,699761,
,SUND4,SUND45K13,ESW,,P8E,P8EG01,000000405235,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-03 00:00:00,S-0663517,SRR-10359343,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,699760,
,SUND4,SUND45K13,ESW,,P8E,P8EG01,000000405235,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-03 00:00:00,S-0663517,SRR-10359344,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,699760,
,SUND4,SUND45K13,ESW,,P8E,P8EG01,000000405235,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,NO,0,,2022-08-03 00:00:00,S-0663517,SRR-10359345,05264279,LU4,4,F311,SUND,TCNWANG,TCN,TA,,,1,699760,
,SUND4,SUND45K13,ESW,,P8E,P8EG01,000000405235,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND45K13/SUND45K13_20220803_132525_SRR-10359346_5.0_1.JPG,2022-08-03 00:00:00,S-0663517,SRR-10359346,05264279,LU4,5,34898,SUND,TCNWANG,TCN,TA,,,1,699760,34898
,SUND4,SUND45K13,ESW,,P8E,P8EG01,000000405235,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND45K13/SUND45K13_20220803_132525_SRR-10359346_5.0_2.JPG,2022-08-03 00:00:00,S-0663517,SRR-10359346,05264279,LU4,5,34899,SUND,TCNWANG,TCN,TA,,,1,699760,34899
,SUND4,SUND4X80VT,VT ,Y,P4V,P4VE01,000000480729,RVIVTAA,VT S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-03 00:00:00,S-0663518,SRR-10359347,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,699762,
,SUND4,SUND4X80VT,VT ,Y,P4V,P4VE01,000000480729,RVIVTAA,VT S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-03 00:00:00,S-0663518,SRR-10359348,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,699762,
,SUND4,SUND4X80VT,VT ,Y,P4V,P4VE01,000000480729,RVIVTAA,VT S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,YES,1,,2022-08-03 00:00:00,S-0663518,SRR-10359349,05264279,LU4,4,F312,SUND,TCNWANG,TCN,TA,,,1,699762,
,SUND4,SUND4X80VT,VT ,Y,P4V,P4VE01,000000480729,RVIVTAA,VT S/S VISUAL INSPECTION,VICIVCN01,7,Rate condition of the foundation / base,"NO SIGNIFICANT DEFECT, AS GOOD AS NEW",0,,2022-08-03 00:00:00,S-0663518,SRR-10359350,05264279,LU4,7,$F491,SUND,TCNWANG,TCN,TA,,,1,699762,
,SUND4,SUND4X80VT,VT ,Y,P4V,P4VE01,000000480729,RVIVTAA,VT S/S VISUAL INSPECTION,VIGEN06,10,Is the asset support structure steel or concrete?,STEEL,,,2022-08-03 00:00:00,S-0663518,SRR-10359351,05264279,LU4,10,$F552,SUND,TCNWANG,TCN,TA,,,1,699762,
,SUND4,SUND4X80VT,VT ,Y,P4V,P4VE01,000000480729,RVIVTAA,VT S/S VISUAL INSPECTION,VICIVMT01,13,Rate corrosion on the steel asset support structure,G2-COATING INTACT (<1%)/VERY LIGHT CORROSION,20,,2022-08-03 00:00:00,S-0663518,SRR-10359352,05264279,LU4,13,F482,SUND,TCNWANG,TCN,TA,,,1,699762,
,SUND4,SUND4X80VT,VT ,Y,P4V,P4VE01,000000480729,RVIVTAA,VT S/S VISUAL INSPECTION,VIGEN05,14,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X80VT/SUND4X80VT_20220803_132623_SRR-10359353_14.0_1.JPG,2022-08-03 00:00:00,S-0663518,SRR-10359353,05264279,LU4,14,34902,SUND,TCNWANG,TCN,TA,,,1,699762,34902
,SUND4,SUND4X80VT,VT ,Y,P4V,P4VE01,000000480729,RVIVTAA,VT S/S VISUAL INSPECTION,VIANC01,16,Are the asset ancillaries available?,NO,0,,2022-08-03 00:00:00,S-0663518,SRR-10359354,05264279,LU4,16,F311,SUND,TCNWANG,TCN,TA,,,1,699762,
,SUND4,SUND4X80VT,VT ,Y,P4V,P4VE01,000000480729,RVIVTAA,VT S/S VISUAL INSPECTION,VIANC05,21,Access available for weather sealing?,NO,0,,2022-08-03 00:00:00,S-0663518,SRR-10359355,05264279,LU4,21,F311,SUND,TCNWANG,TCN,TA,,,1,699762,
,SUND4,SUND4X80VT,VT ,Y,P4V,P4VE01,000000480729,RVIVTAA,VT S/S VISUAL INSPECTION,VICIVGA09,26,Do any of the earthing connections need reporting,NO,0,,2022-08-03 00:00:00,S-0663518,SRR-10359356,05264279,LU4,26,F311,SUND,TCNWANG,TCN,TA,,,1,699762,
,SUND4,SUND4X80VT,VT ,Y,P4V,P4VE01,000000480729,RVIVTAA,VT S/S VISUAL INSPECTION,VICIVGA12,31,Does the asset body need reporting,NO,0,,2022-08-03 00:00:00,S-0663518,SRR-10359357,05264279,LU4,31,F311,SUND,TCNWANG,TCN,TA,,,1,699762,
,SUND4,SUND4X80VT,VT ,Y,P4V,P4VE01,000000480729,RVIVTAA,VT S/S VISUAL INSPECTION,VICIVGA12,45,Does the asset body need reporting,YES,1,,2022-08-03 00:00:00,S-0663518,SRR-10359358,05264279,LU4,45,F312,SUND,TCNWANG,TCN,TA,,,1,699762,
